Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.9016270192750335,6.1788363000124304,0.13929834282448653,2.8685704507647305,2.231924847058412,1.8641873046212603
31.0,0.9408235520130295,5.977616828479627,0.14331540762147194,3.1306937333670084,2.3574871409810165,1.980720285768779
32.0,0.9817162432109339,5.782037445957332,0.14744831593285945,3.2186855149129334,2.416040360364493,2.0160601650097125
33.0,1.0171412614273008,5.623248840958556,0.15098330502335075,3.293724768184074,2.463200520106934,2.0481527134257274
34.0,1.061333567335198,5.437602229737511,0.15533733901430788,3.381406604054757,2.525793794707305,2.089495458809031
35.0,1.0996152207180008,5.2868779251693665,0.15906146292367532,3.456847147192584,2.5768545044454387,2.127168475156397
36.0,1.1392690677058177,5.139682545684944,0.16287487057499644,3.5280987393971452,2.6223234132110638,2.1640663237024893
37.0,1.1887329941227875,4.9675900747618,0.16757183175654297,3.6143280464799528,2.6825219148021913,2.205917519944402
38.0,1.222887837331828,4.855550003953163,0.170778150528112,3.674983322117232,2.724653091198065,2.2341238197595765
39.0,1.2669540184102086,4.718453353567881,0.17487245906728888,3.748944792001293,2.7765870076861043,2.271678398054345
40.0,1.3125949903702092,4.584566562467239,0.1790649263133152,3.832989645685299,2.8299689404028188,2.314023009073973
41.0,1.359865573512625,4.453814477855031,0.1833579055650784,3.9259245532835902,2.8890543981875316,2.3643147671579983
42.0,1.3988933134958883,4.351420420518502,0.18686627501098288,4.0082061517848935,2.942497089625226,2.4035422829457
43.0,1.449240943696033,4.226127012732526,0.19134628713838725,4.1387494928715505,3.011795009140308,2.4580476135454594
44.0,1.4908067298866303,4.128007732884895,0.19500750624598293,4.2467308186715655,3.0724238183836556,2.506153588115833
45.0,1.5335511640597344,4.031730618957529,0.198738779105623,4.347046649226354,3.130861516251578,2.553916971366096
46.0,1.577506484958674,3.9372610847275835,0.20254144612552438,4.446316705897052,3.1872424114957263,2.5911803123401254
47.0,1.6227057098538533,3.844565193320247,0.2064168733612696,4.535760235511264,3.2455098250535266,2.631052297687466
48.0,1.669182644236522,3.753609645017388,0.21036645300654302,4.628533534155462,3.30275493315796,2.674662946718546
49.0,1.7169718907593048,3.66436176529508,0.2143916038932579,4.729902165070611,3.362173364722792,2.720946779608633
50.0,1.7661088573246462,3.5767894930857462,0.21849377200125142,4.857436222516919,3.4357058073347533,2.767863515842285
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,5.020321653131385,3.531397994782869,2.8110277089329108
52.0,1.8685716501485172,3.4065465253286398,0.22693508266667403,5.143700330586581,3.6397867562741433,2.8527667128789065
53.0,1.9084833274036512,3.344350865135782,0.23018398629474995,5.2344148716851615,3.7179068820486965,2.8849920414554524
54.0,1.9630035294403505,3.262786720740894,0.23458832578567174,5.3454312448718255,3.8302301704520008,2.927090986045667
55.0,2.0190508219330408,3.1827539235731015,0.23907693789113796,5.458553999498799,3.925515434360906,2.972764122727051
56.0,2.0621125598482384,3.123716956595545,0.24249966972165304,5.550639093828829,3.98907425297794,3.019019734049917
57.0,2.1060730877203264,3.0655132596438124,0.24597140290414696,5.637567144940203,4.049671483675513,3.0583568975660005
58.0,2.1661155297135957,2.9891842243418814,0.2506778187625506,5.7777145080016155,4.127702070282303,3.1087205975140058
59.0,2.2122417459579915,2.932879373130678,0.2542666339659365,5.882945358703711,4.1900968797184115,3.1482615577573116
60.0,2.2593261018160335,2.8773692298325795,0.2579068282447733,5.983678483876679,4.2604366913798115,3.1903540252665277
61.0,2.323627460004302,2.804572553516131,0.26284161648483073,6.154448791939752,4.372920270882551,3.257088778769896
62.0,2.373019331576575,2.7508733810786152,0.26660457402921883,6.315073258636087,4.462303144830766,3.3112105736446438
63.0,2.4234315422739354,2.6979321390209017,0.2704214037483038,6.488134978681108,4.5506555188928495,3.3615145919177065
64.0,2.4748832930541576,2.6457381296276536,0.2742928769001113,6.709828892754559,4.642456749827534,3.4130474049864663
65.0,2.5273940279894926,2.594280806175122,0.2782197757843402,6.909322264709219,4.739320141568267,3.467026935403503
66.0,2.580983429654348,2.543549770799998,0.2822028939004399,7.068667132005755,4.821149747150159,3.528944128587758
67.0,2.6356714139081894,2.493534772398338,0.28624303610795104,7.228986337344355,4.889546079196978,3.6063531115814365
68.0,2.691478124041424,2.4442257045541464,0.29034101878914165,7.402678488454256,4.954455580170585,3.692299581307927
69.0,2.7484239242513175,2.3956126034971965,0.2944976700139715,7.5400421958353885,5.021474048327763,3.7644859550955836
70.0,2.806529392414443,2.3476856460896736,0.2987138297074185,6.458876731514009,4.209479711168618,3.602034055175109
71.0,2.845920886458248,2.3161107439568918,0.30155808331261197,6.5307954486039455,4.239402981523968,3.699261518087148
72.0,2.9060054179571972,2.2693059057899685,0.3058753230246798,7.970504430533187,5.203299717336823,3.944709808662296
73.0,2.967305473366943,2.2231616887678074,0.3102543702616089,6.763255876114204,4.3777725742641564,3.987357685867381
74.0,3.0088579731457497,2.1927612791595026,0.3132085090505893,8.373317481128547,5.334154415639726,4.13618573987437
75.0,3.072231290973469,2.1476974418769252,0.31769254144188486,8.535085702016893,5.412589927143591,4.309327368014695
76.0,3.1368772698499368,2.1032696525957713,0.32224076923625916,8.688382334688505,5.490165223071438,4.444401340515206
77.0,3.1806923396375266,2.0740000478804075,0.32530903852442117,8.777075202421754,5.5447885124198,4.515803293528729
78.0,3.2475077386178577,2.0306124514232167,0.3299663074803202,8.919245019568079,5.640458315075973,4.616436313101575
79.0,3.29278934427696,2.0020281392528516,0.3331081367707903,9.014771525828746,5.729488228822693,4.678068052073126
80.0,3.3618350776082777,1.9596563814681223,0.3378770610877318,9.163004411272114,5.899971203972589,4.770460836666262
81.0,3.4086240028754324,1.9317413170113755,0.34109421393951717,9.255690659682589,6.032569517676316,4.827327294615354
82.0,3.479961474656566,1.8903616139540933,0.345977470490958,9.380862650024504,6.18756581435899,4.913913376090731
83.0,3.5282987876937213,1.8631001280390262,0.34927175274338473,9.464157622547129,6.290658174185693,4.986359064442766
84.0,3.6019897617620327,1.822689252620354,0.3542720825792927,9.609232497269206,6.463618666129323,5.097493282913456
85.0,3.6519167237611208,1.796066042939108,0.357645343365653,9.7109110738596,6.564349430406265,5.194438530153291
86.0,3.7024911227143984,1.769693939642695,0.36105072321781706,9.82156480279904,6.673822655121391,5.329740588434784
87.0,3.779581143664456,1.7306014344080238,0.36621968603660143,10.008526063975436,6.862310597831845,5.469659880172988
88.0,3.831803087380354,1.7048467841302206,0.3697067079241471,10.165734882487435,7.01036281227173,5.540181412818962
89.0,3.884695618980985,1.6793350481066067,0.3732269320728161,10.312130734747319,7.187834239519869,5.598923448366602
90.0,3.938265337136893,1.6540639352039612,0.37678067462348125,10.501026619055327,7.442372508136063,5.659380985082329
91.0,4.019904040912364,1.616603475477679,0.3821748344263141,10.838654268621502,7.897635206085794,5.759390816933109
92.0,4.075195500867405,1.5919240379818054,0.38581377592325095,11.020187967243045,8.111816892660064,5.824623812941439
93.0,4.131187117639905,1.5674773734837602,0.3894873662092373,11.194256425192913,8.277970409211541,5.894376423542819
94.0,4.187885403787746,1.5432612865012287,0.3931959351985036,11.351220097755226,8.42960259144825,5.993338356217304
95.0,4.2452968426604185,1.5192736022593798,0.39693981594661343,11.510517341157074,8.562850463846688,6.110071548565064
96.0,4.303427884508465,1.4955121664955557,0.40071934468037423,11.700857556697306,8.698204905058127,6.255564368504973
97.0,4.362284942489244,1.4719748452657977,0.40453486082803386,11.894321431297094,8.833109252060192,6.346856049327873
98.0,4.421874388570173,1.4486595247532112,0.4083867070497623,12.10242223667628,8.965766325842763,6.41420658817502
99.0,4.482202549331073,1.4255641110781272,0.41227522926842564,12.324840658524598,9.122108108412457,6.467395452061243
100.0,4.543275701667361,1.402686530110052,0.41620077670065275,12.637276829241895,9.35374753433002,6.518972448075403
101.0,4.605100068396202,1.380024727281405,0.42016370188819635,12.960641512709882,9.611988887098706,6.569458981238112
102.0,4.667681813768118,1.3575766674029972,0.42416436072959446,13.360221603503799,9.969603526404496,6.627585694090618
103.0,4.731027038886768,1.3353403344812569,0.42820311251213306,13.751123215390962,10.158728636228407,6.69272060858664
104.0,4.795141777040001,1.3133137315371863,0.43228031994411087,14.208615523560303,10.301622755039642,6.765025189102574
105.0,4.860031988945721,1.291494880427011,0.43639634918741516,14.90700198255675,10.424478487779538,6.898487756379665
106.0,4.9257035579162896,1.2698818216645282,0.4405515698904049,16.102264929906962,10.536274534386958,7.078740294162242
107.0,4.958834167462915,1.259151857132577,0.4426439935158885,16.467815015430322,10.588051357602982,7.1270551545949115
108.0,5.025688621808686,1.2378438532358027,0.4468587022075081,17.05613094301732,10.687590131709072,7.203038254470995
109.0,5.093338770433033,1.216736823447358,0.45111354195165587,17.560293106538207,10.79068648882005,7.260533914574507
110.0,5.161790186576062,1.1958288722076,0.45540889486284936,17.95007360510133,10.928752687683753,7.313164361548684
111.0,5.196318084388502,1.1854489635744057,0.45757188416079614,18.12629294550785,11.043427578426133,7.338399994427431
112.0,5.265981631351412,1.1648361150467519,0.4619287312556701,18.48291159897892,11.383565291424112,7.389444481853547
113.0,5.336459929822709,1.1444176840193472,0.4663270627976121,18.78309047221186,11.535960954957373,7.435061638049131
114.0,5.4077581800180665,1.124191836773563,0.47076727378771066,19.06604979427826,11.637142612900554,7.490901016010858
115.0,5.443716379840261,1.1141505637653806,0.4730032085410998,19.21861176982039,11.681606804263618,7.526169647360774
116.0,5.516254047488027,1.0942101917585805,0.4775069875675973,19.676339855304395,11.778214769539167,7.589799565821256
117.0,5.589624137566063,1.074457894547674,0.4820536500780824,20.568700779509214,11.874481366737621,7.635593453798453
118.0,5.6266228345338405,1.064651718993035,0.48434319008908516,20.782961462413972,11.922294482866409,7.66263156579016
119.0,5.701250444929451,1.0451782131572558,0.48895494464330524,21.101908834470088,12.00942168929816,7.717689992842574
120.0,5.738880497072539,1.035510445664141,0.4912772627279358,21.250946641805577,12.056969385751076,7.752635232791065
121.0,5.814775874208993,1.0163117962368364,0.4959550412125545,21.531654368588864,12.165048757439456,7.816067600281004
122.0,5.891521878454497,0.9972942257819404,0.5006773599460541,21.805382462282328,12.29358143330692,7.8708368719315684
123.0,5.930215178562359,0.987852810815766,0.5030553542792862,21.939884832384475,12.33815674917284,7.898842844884345
124.0,6.008244914241371,0.9691036615253599,0.5078452798291753,22.19294103290657,12.433105042017349,7.948286105357187
125.0,6.0475823352797695,0.9597955062521444,0.5102573185874738,22.312317741769114,12.477112743516193,7.972220770251938
126.0,6.126904669625373,0.9413109895286405,0.5151158188430205,22.572920377799715,12.57797142088994,8.018684573464133
127.0,6.166890505476897,0.932134213070801,0.5175623894215241,22.690899598605128,12.646133112349814,8.043480690132073
128.0,6.24751373944737,0.9139105937903069,0.52249044612873,22.95641608370367,12.74602604584268,8.108628096141453
129.0,6.288151994277392,0.9048633418176755,0.5249720429003433,23.0542902137564,12.785833401025192,8.139273016953657
130.0,6.370083836372647,0.8868969375752482,0.5299706518603222,23.214695298249353,12.86551206793863,8.214734711809129
131.0,6.41137821166668,0.8779773819303704,0.5324877762756127,23.28607024414834,12.901733859126331,8.266921478734703
132.0,6.494625752296442,0.8602645622959197,0.5375579475458104,23.4299443721487,12.978946201641994,8.325815725685876
133.0,6.536579634205232,0.8514709006246495,0.5401111082343341,23.508480078081227,13.016557448843745,8.348638183242958
134.0,6.578754047850824,0.8427188074953811,0.5426763952983134,23.601954072552953,13.053916067679303,8.370350284056943
135.0,6.663765767795181,0.8253385417966381,0.547843579205709,23.831252976103798,13.124579259638567,8.409135970390626
136.0,6.706603691236406,0.8167099790118506,0.5504455920608321,23.91143912323898,13.16278130545618,8.429416636303296
137.0,6.792945111698238,0.7995750249405349,0.5556867516724089,23.845341841734527,13.437155697559371,8.425053859600208
138.0,6.836449148310662,0.7910682489463392,0.5583260161014446,24.038379443440906,13.469498524086474,8.446871444304788
139.0,6.880175740221968,0.782601685356078,0.5609778158603324,24.157086294899518,13.497932006592473,8.466421125361588
140.0,6.968297522715587,0.7657884359332736,0.5663192597993594,24.325832587438512,13.566298359007233,8.508942236838504
141.0,7.012693145756433,0.7574413726158526,0.5690090239036288,24.38914113858538,13.60708025209603,8.53373187642544
142.0,7.057312188765915,0.7491337667241385,0.5717115631887022,24.45304459805601,13.638860260997188,8.571464574447747
143.0,7.147221247683246,0.7326361820223115,0.5771552102951079,24.583969711019723,13.71509326886544,8.604894640090553
144.0,7.192511584963174,0.724445832814508,0.5798964403351985,24.654175138980392,13.774590446930493,8.619699396665183
145.0,7.238025984732612,0.7162942002287191,0.5826506899963518,24.7187094198757,13.844154385714084,8.633822209140098
146.0,7.329727457563047,0.7001063537185233,0.5881984958251407,24.869756799422955,13.930094398716113,8.662729421649352
147.0,7.375914737341046,0.6920697763505583,0.5909921765500661,24.947369694806014,13.968302040731714,8.678045867623094
148.0,7.422326492846222,0.6840711887093227,0.5937991260134335,25.030378923960534,14.003783534871662,8.692923722683316
149.0,7.515823683135582,0.6681872651305834,0.59945308353719,25.459146997158896,14.008773744560758,8.745179886905335
150.0,7.562909206842839,0.6603015725730825,0.602300218538149,25.536649030360895,14.042560390168044,8.760552776013522
151.0,7.610219383956544,0.6524531564943146,0.6051608761615389,25.606064370101567,14.077069744772276,8.774830113135184
152.0,7.657754221443944,0.6446418406845371,0.6080351206337894,25.669961583815518,14.114984785578935,8.788551346588008
153.0,7.7534978296688815,0.6291298091938411,0.6138246285572788,25.79082322132869,14.224123437600225,8.81549970474298
154.0,7.80170653839661,0.6214287452425136,0.616740021992414,25.860085540030706,14.262508559037647,8.827933849671101
155.0,7.850139783352024,0.6137640850115316,0.6196692622471235,25.933324844298653,14.302036903777752,8.842690490786866
156.0,7.898797495178887,0.6061356564167708,0.622612415087629,25.997092458561497,14.337233791277313,8.858997004856539
157.0,7.996785964777384,0.5909868098628643,0.628540723154201,26.1368553172273,14.402188061834797,8.89243169698577
158.0,8.046116506452211,0.5834660517874,0.6315260114804548,26.208803311301665,14.43896467607989,8.908395851059652
159.0,8.095671082722221,0.5759808451078874,0.6345254785958663,26.300872010520408,14.476841342957512,8.925173341447854
160.0,8.145449546599048,0.5685310217692239,0.6375391918433659,26.39539216923603,14.522472741328926,8.943879151379903
161.0,8.245677471022944,0.5537368568623595,0.6436096277071109,26.529963242661655,14.603333005474095,8.983527214784058
162.0,8.296126559325902,0.5463921831410221,0.6466664866145445,26.590537713821888,14.635394423188222,9.004720223820641
163.0,8.3467987907114,0.539082228446806,0.6497378642395013,26.64750526049946,14.668818115383317,9.026057579233829
164.0,8.397693939815667,0.5318068286593052,0.6528238295394189,26.705956174388515,14.698930457284881,9.047666972049077
165.0,8.448811765562718,0.524565820433923,0.6559244517992534,26.765212790889294,14.725254972607319,9.06735544769877
166.0,8.500152011163197,0.517359041198215,0.6590398006330319,26.833197852350242,14.75270192535421,9.086507250922622
167.0,8.60349865622863,0.5030475232448832,0.6653149581332802,26.97931732987705,14.802297030812863,9.127749601550407
168.0,8.655504463607784,0.4959424632103344,0.6684749076872729,27.034789017829787,14.826463012626713,9.147971973734068
169.0,8.707731506701299,0.4888709895243979,0.6716498655934172,27.085054867589797,14.85019728773885,9.166321544211039
170.0,8.760179450310375,0.4818329434209512,0.6748399031346985,27.134992815124125,14.873707714931573,9.183870732535693
171.0,8.812847943620643,0.4748281668843797,0.6780450919326629,27.180318271350323,14.89772499777039,9.199979232986177
172.0,8.865736620236028,0.4678565026460244,0.681265503949027,27.22545947775446,14.920496726829063,9.215746298738159
173.0,8.918845098217659,0.4609177941806475,0.684501211487295,27.276234356683904,14.943752926741894,9.231241327088087
174.0,9.025719853078499,0.4471386221639513,0.6910188040622322,27.388508078762186,14.991776300023547,9.263847878146423
175.0,9.079485288786328,0.4402978492477432,0.6943008354294861,27.489898569825712,15.015408244658241,9.281639494359988
176.0,9.133468843630705,0.4334894133677889,0.6975984549831,27.591579488574872,15.03776585506602,9.301414947954557
177.0,9.187670058718282,0.42671316166359796,0.7009117367600118,27.657772017868698,15.061062027821597,9.322951242284217
178.0,9.242088459951992,0.41996894199726653,0.7042407551488017,27.713590345317165,15.086942045132634,9.34488726504139
179.0,9.296723558105112,0.4132566029500593,0.7075855848913641,27.77925823104986,15.110502038650361,9.365468652571982
180.0,9.351574848900265,0.4065759938190152,0.7109463010845829,27.855971737471023,15.132034609583748,9.385823342267535
181.0,9.406641813093389,0.3999269646135635,0.7143229791820179,27.91297988156702,15.1533081564961,9.409112149656718
182.0,9.461923916562668,0.3933093660521487,0.7177156949956023,27.9621090036113,15.173723086746152,9.434401449778047
183.0,9.573131331020738,0.38016786726023866,0.7245495448210172,28.02859196059073,15.211989888569025,9.478833300150376
184.0,9.629055500244888,0.3736436719816565,0.7279908322639249,28.05749107674874,15.231947529497997,9.503030749474325
185.0,9.685192525427432,0.36715031724431757,0.7314484642885792,28.08396996219328,15.257108035639511,9.532816069107914
186.0,9.741541799560094,0.36068765726181673,0.7349225185244588,28.109015446479766,15.28154103604294,9.558808595166541
187.0,9.798102701391112,0.3542555469368929,0.7384130729697496,28.134204583169897,15.302299732740652,9.583233667622824
188.0,9.854874595547287,0.3478538418581776,0.7419202059930923,28.159218838672988,15.323267887134383,9.60898839227897
189.0,9.911856832660675,0.34148239829694993,0.745443996335344,28.181444363818485,15.34536967134854,9.637072090203759
190.0,9.969048749499754,0.3351410732039062,0.7489845231113472,28.20568414549327,15.368779366977535,9.672426774201266
191.0,10.026449669104903,0.32882972420595435,0.7525418658117033,28.232990593697885,15.393130822781746,9.712557842788662
192.0,10.084058900928346,0.322548209603015,0.7561161043045582,28.26276723866942,15.418810975879028,9.761850279803902
193.0,10.141875740978344,0.3162963883648362,0.759707318837398,28.293930441623903,15.439508913855759,9.79716887720726
194.0,10.19989947196752,0.31007412012783386,0.7633155900388464,28.318685498224763,15.459698397272685,9.826358305388714
195.0,10.258129363465374,0.3038812651919365,0.7669409989204776,28.34241625073015,15.479361838079013,9.853113276410937
196.0,10.316564672054865,0.2977176845174465,0.7705836268786364,28.364235801691464,15.499319479007985,9.877712304756976
197.0,10.375204641492832,0.29158323972192446,0.7742435556962617,28.384553248171247,15.51800118679633,9.900591205448494
198.0,10.434048502874418,0.28547779307707843,0.7779208675447254,28.406116723108678,15.538942159656992,9.92228757620862
199.0,10.493095474801232,0.27940120750566955,0.7816156449856786,28.42846716338779,15.560274866376616,9.941884447427004
200.0,10.552344763553133,0.2733533465784399,0.7853279709729014,28.447388683249606,15.579285950389231,9.96158495194141
201.0,10.611795563263714,0.2673340745110473,0.7890579288541674,28.464483319282557,15.600396408103155,9.98062016770724
202.0,10.67144705609926,0.2613432561610123,0.7928056023731169,28.484376054308104,15.623625426482908,9.999217717856833
203.0,10.73129841244102,0.2553807570246911,0.7965710756711335,28.505533555061348,15.648790729365546,10.018866405723228
204.0,10.791348791070902,0.2494464432342529,0.8003544332892343,28.52624136133364,15.666656991161766,10.038356867753736
205.0,10.85159733936031,0.24354018155467028,0.8041557601699713,28.544478970839016,15.684635176917682,10.05644735499065
206.0,10.912043193462022,0.23766183938073482,0.807975141659333,28.561898386219323,15.701695586204023,10.076014616695884
207.0,10.972685478505111,0.23181128473407675,0.8118126635086639,28.579420856584843,15.720326128753648,10.094854594734388
208.0,11.033523308792786,0.22598838626019768,0.8156684118765909,28.599126218909994,15.739888837996233,10.116329819443179
209.0,11.094555788002832,0.22019301322552942,0.8195424733309541,28.619012708178875,15.760279784540636,10.135162395103398
210.0,11.155782009390867,0.21442503551449454,0.823434934850752,28.640541831454556,15.780974524689938,10.152537627538296
211.0,11.217201055996076,0.20868432362658207,0.8273458838280969,28.66251440345453,15.806437225522652,10.17053095856019
212.0,11.278812000849307,0.202970748673446,0.8312754080701726,28.674743595033828,15.833914557630044,10.189331148815405
213.0,11.340613907183545,0.19728418237600986,0.8352235958012078,28.691903811511914,15.855050597963325,10.206859980599766
214.0,11.40260582864659,0.19162449706158147,0.8391905356644589,28.71460089128675,15.87350845783226,10.223609712069392
215.0,11.464786809515699,0.18599156566099384,0.8431763167241966,28.733694169457284,15.893229459532145,10.240866506451699
216.0,11.527155884914245,0.1803852617057493,0.8471810284677068,28.756525533000744,15.912141410894742,10.259892469244674
217.0,11.589712081030278,0.17480545932517666,0.8512047608073025,28.78698608832871,15.930967020916983,10.279195095926132
218.0,11.652454415336605,0.1692520332436107,0.8552476040823377,28.821637546388935,15.94775081813149,10.300149378262958
219.0,11.71538189681262,0.16372485877757836,0.8593096490612384,28.862300545253554,15.965861713725335,10.323655630514324
220.0,11.77849352616758,0.15822381183299394,0.8633909869435421,28.89392281132401,15.984172473532949,10.350182978404208
221.0,11.841788296065106,0.15274876890238098,0.8674917093619414,28.922350372852687,16.002334534365524,10.376385546946736
222.0,11.905265191349049,0.1472996070620951,0.8716119083843434,28.95467840942796,16.02197239255248,10.409451045458889
223.0,11.968923189270404,0.14187620396956202,0.8757516765159388,28.985079630067492,16.04533412077018,10.453834780372354
224.0,12.03276125971513,0.13647843786053637,0.8799111067012744,29.016383362547263,16.073024108400997,10.509395181202375
225.0,12.096778365432964,0.13110618754636327,0.8840902923263433,29.049473381437497,16.103429051511508,10.605143093754236
226.0,12.160973462266846,0.12575933241126092,0.8882893272206793,29.08373135682687,16.130429907333294,10.668912732104891
227.0,12.225345499383065,0.12043775240960675,0.8925083056594674,29.113998293697794,16.158585178853752,10.718640984141798
228.0,12.289893419501787,0.11514132806325028,0.8967473223656549,29.142188516472615,16.189396246046602,10.758278869275802
229.0,12.354616159128053,0.10986994045882548,0.9010064725120812,29.174341671860866,16.229084482157727,10.793057093064187
230.0,12.419512648783035,0.10462347124507998,0.9052858517236165,29.20734425015756,16.283952805032147,10.824687455485883
231.0,12.48458181323533,0.09940180263022191,0.9095855560793044,29.239928362756725,16.335130835063758,10.85858202036622
232.0,12.549822571732397,0.094204817379274,0.9139056821145207,29.272940309688455,16.385344720128202,10.894979514404953
233.0,12.615233838231877,0.08903239881143765,0.9182463268231441,29.304472012287047,16.449195740225747,10.933591244848879
234.0,12.680814521632618,0.08388443079747931,0.9226075876597282,29.33342734025518,16.501654500139118,10.982565379597764
235.0,12.746563526005508,0.0787607977571203,0.9269895625416923,29.367913285763375,16.54297842497563,11.038627291556754
236.0,12.812479750823842,0.07366138465643868,0.9313923498515226,29.40239923127157,16.582282921796327,11.09403224244274
237.0,12.878562091193064,0.06858607700529262,0.9358160484389757,29.437828286038425,16.62963475131976,11.154171014243468
238.0,12.944809438079977,0.06353476085474741,0.9402607576233001,29.48542719769611,16.676369400151106,11.231835841936697
239.0,13.011220678541196,0.058507322794512984,0.9447265771954694,29.52791708038963,16.71141598976192,11.3247958337661
240.0,13.077794695950619,0.053503649950404686,0.9492136074204172,29.564048782782983,16.74403702727457,11.39559495559785
241.0,13.144530370226075,0.04852362998180593,0.9537219490392906,29.59801320760841,16.77445316278105,11.453186383970458
242.0,13.211426578054889,0.04356715107914244,0.9582517032717155,29.6330768856095,16.805492874634453,11.501854245317706
243.0,13.278482193118188,0.03863410196137873,0.9628029718180625,29.66923981678625,16.834602697639806,11.55165837173205
244.0,13.345696086314069,0.0337243718735154,0.9673758568617342,29.70302936042464,16.861854582914077,11.587511790966667
245.0,13.4130671259794,0.028837850584101155,0.9719704610714613,29.741337709020932,16.886869587907963,11.620423690129355
246.0,13.48059417811007,0.023974428382762536,0.9765868876036025,29.790045242489324,16.91401434596366,11.649969357765894
247.0,13.548276106579841,0.019133996077738358,0.9812252401044632,29.830983054647877,16.937396860059586,11.676958429001452
248.0,13.616111773357519,0.01431644499342588,0.9858856227126254,29.86247728270638,16.962413463967177,11.700126947743458
249.0,13.684100038722406,0.009521666967944764,0.99056814006128,29.891847953493723,16.986318822846293,11.722219345741955
250.0,13.75223976147795,0.004749554350707896,0.9952728972805794,29.92114679807923,17.012533013122727,11.742963585594868
251.0,13.82052979916365,2.220446049250313e-16,0.9999999999999998,29.951997713199724,17.039581836355822,11.76175822406637
