SFR_Au1_Msun/yr,SFR_Au2_Msun/yr,SFR_Au3_Msun/yr,SFR_Au4_Msun/yr,SFR_Au5_Msun/yr,SFR_Au6_Msun/yr,SFR_Au7_Msun/yr,SFR_Au8_Msun/yr,SFR_Au9_Msun/yr,SFR_Au10_Msun/yr,SFR_Au11_Msun/yr,SFR_Au12_Msun/yr,SFR_Au13_Msun/yr,SFR_Au14_Msun/yr,SFR_Au15_Msun/yr,SFR_Au16_Msun/yr,SFR_Au17_Msun/yr,SFR_Au18_Msun/yr,SFR_Au19_Msun/yr,SFR_Au20_Msun/yr,SFR_Au21_Msun/yr,SFR_Au22_Msun/yr,SFR_Au23_Msun/yr,SFR_Au24_Msun/yr,SFR_Au25_Msun/yr,SFR_Au26_Msun/yr,SFR_Au27_Msun/yr,SFR_Au28_Msun/yr,SFR_Au29_Msun/yr,SFR_Au30_Msun/yr,Time_Gyr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05644686607379252
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060478356641973
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06460813920813131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06936720898859694
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07447682531689938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07996280681870623
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08524485123671242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09152397819451322
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09826560419965621
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10550379041006687
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11327510527375036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12075750329935128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12965230769485472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13920223002726545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494555068332514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15932754677170183
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17106300649047537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836627196688345
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005937622251932344,0.0,0.0,0.0,0.0,0.0,0.19719030166495424
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21021479315974367
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22569760432258232
0.0,0.0030509091624519023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2423204489771057
0.0035899963659781066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002942942400082124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26016719623837875
0.004135500751446799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008940399052537105,0.0,0.0,0.005107230456089288,0.0,0.0,0.00377249419921954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004945293237460076,0.0,0.0,0.0,0.0031091710457555634,0.0,0.2773499740676755
0.0045229051263065406,0.008369685460439539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003955700700814068,0.0,0.0031654590953473496,0.002790028832126316,0.0,0.0,0.013459785067618217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004040504980689617,0.0,0.0,0.0,0.00589039216392413,0.0,0.29777559044036317
0.0,0.0027698115971404027,0.004277103944203521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002319845268332092,0.0,0.006891254320838091,0.0066341494335167275,0.0,0.0,0.006473363222909295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013744016797073133,0.0,0.0,0.0,0.01141714481835427,0.0,0.3197047486478956
0.0026030133489911944,0.002141667422309076,0.003486242186532132,0.0028202661725281286,0.0029560069610186927,0.007003432127339826,0.0,0.0023700414209954944,0.0,0.0,0.002369120740072529,0.0,0.0064491905076324895,0.0033506069221120325,0.0,0.0,0.013207180283806668,0.0,0.0,0.0,0.0,0.0,0.00442938712671124,0.0,0.03411300385402623,0.0,0.0,0.0,0.04125518619688504,0.007818924798580458,0.343247955321711
0.008155845559547055,0.020282111304035188,0.0035213553598210257,0.023641669083023426,0.00947783779722492,0.0021920468170662168,0.0,0.0,0.0,0.0,0.0023348037065953815,0.0,0.0,0.0033458338922211046,0.0,0.0,0.010196555160139767,0.009709520224663905,0.0,0.0,0.0,0.0,0.0,0.0,0.05035763716488631,0.0,0.0,0.0,0.0,0.0,0.36852379870237556
0.00876095227813946,0.04037971437903724,0.0,0.029343698347934426,0.0026643028410905756,0.014163306010103025,0.0,0.0035161536058160446,0.004651506233574652,0.0,0.011249898313557192,0.0,0.005123302024524836,0.008915484384630454,0.0,0.0,0.007803536528588022,0.008169681134317108,0.0,0.0,0.0,0.0,0.0,0.0032270994420991765,0.04647211302900336,0.0,0.0,0.0,0.0,0.006318270010840406,0.39285844643604356
0.01782081276163233,0.08143136466652451,0.007823058643004862,0.01833928500910244,0.015880600669402646,0.010557435919185508,0.001973358800984582,0.0019133483683580227,0.007893872741466199,0.0,0.003761204931170889,0.0,0.002225114518459971,0.01272039674634459,0.0017681276372211727,0.0024555329891595527,0.022528906701281774,0.020951444549504226,0.0,0.0027600637000004635,0.0,0.0,0.0,0.0,0.05969169139903388,0.002405152163334652,0.0016993768523056168,0.005434516430550761,0.0,0.004266468406827404,0.4217845366427611
0.011375794654660392,0.06744594387852622,0.002260037128938827,0.024054421675369336,0.002119490078290492,0.0,0.0022614152779801967,0.0,0.011317168727787727,0.004467942084757423,0.013220354817088976,0.005075107557452273,0.0,0.024888111780163084,0.00567831166928451,0.005006594581049521,0.011485036237234268,0.010421442292980606,0.0031756440806674805,0.002206044781665276,0.0040854848447312575,0.0,0.012194472545215985,0.0,0.06010093176575676,0.004288572389445341,0.006746507494199863,0.004786857546821409,0.006184435521043746,0.009921564138209512,0.45283841667700353
0.015528267957299807,0.08508172202359576,0.006288117167720184,0.024593250167021033,0.028420181812143046,0.0,0.005785458586779427,0.0017864330755748615,0.031789015436095594,0.00631678543760743,0.005800387253093756,0.0025703294838340073,0.013907923676315834,0.024605434193440325,0.0015288210156726243,0.012877327331138779,0.0104113949313451,0.026222623263397422,0.004344131286982091,0.0,0.007951663280494613,0.002546497844991302,0.019757320280486143,0.004011714901006169,0.08203113726943964,0.0070427694050895166,0.024759837060322375,0.007036941263509125,0.030028066477865812,0.01566868047225788,0.48617612344336836
0.03559823069493887,0.10725929777818496,0.013257587976392543,0.028556765716695826,0.04279620132056784,0.001217528783358919,0.0017066321780824208,0.002523225144298655,0.043586939638740926,0.009625360208201525,0.015028253822399454,0.006956824804816048,0.001783180937681888,0.007112133310967512,0.007291910429743453,0.031210399900518822,0.026756937140218724,0.008762525653586747,0.02073854448463652,0.0019264912552513723,0.020637558148505986,0.0,0.0130280494110948,0.0,0.08236721944524172,0.0071144677120326604,0.00312260318679434,0.030549702570315272,0.012905739453138715,0.06356337982669504,0.5182708119347949
0.05042063216152572,0.11304827068240784,0.1203576703420188,0.0243193093728086,0.03453621512569363,0.0077325894674746334,0.0038061176253901706,0.01971156169079065,0.04643876638212669,0.011246134553293596,0.014269618822902983,0.027151927997431085,0.015705967647625607,0.07127143394812151,0.012535900771165872,0.030722214975340105,0.027437869713586773,0.00624554754924126,0.001983602080045365,0.0,0.0,0.005270449925717954,0.03350394472329089,0.011215023052583468,0.09859276271118227,0.006024254415842951,0.0014609419339789047,0.026244151110100384,0.06453895074065823,0.0629522846838519,0.5564188833202964
0.05901411654510308,0.12368855870129436,0.19643874108672407,0.03934125987851532,0.030613373941155465,0.0076476721221917935,0.011437030156946143,0.05182439707269308,0.04412688914455665,0.01413498121804106,0.04612712823901935,0.03171642048711302,0.01983496211097838,0.0488309185453267,0.0315729636933368,0.024334706448974112,0.0,0.017827243105175868,0.0018509892230557671,0.008109793590138192,0.0035854922957181687,0.012122002160324108,0.05593601322198684,0.00717404691384061,0.13263082704756693,0.0,0.012977949888587907,0.015049624349337359,0.08068413853724139,0.06964396033419175,0.5973702376992605
0.03707355118660328,0.197592673453594,0.2726190675355896,0.06725093555862445,0.05353351173903748,0.015185199985970631,0.009004933118557493,0.07420083929931463,0.06222326007081344,0.01750621122433567,0.07992824929747994,0.032466592210552585,0.029534730772593634,0.06179651528710112,0.01649646429827567,0.08597977559289904,0.008545251790496046,0.04023794184101307,0.014915601162301687,0.0025946658165804694,0.009287145816933573,0.004554269888722969,0.04137731651871285,0.007348595733391868,0.179389089266006,0.006446098731993202,0.028498007329548384,0.03274983853008647,0.24456185200081157,0.08919234408300833,0.6413297674135036
0.07412710428445683,0.3239386512988051,0.16690012152015316,0.14051717101609298,0.059301445016016335,0.08415661722705682,0.015261907370042543,0.11632779749320157,0.0667576178698671,0.017169160027766528,0.05427842626003061,0.029507921937135265,0.11102639351835684,0.11644158867658068,0.022167321730738977,0.08421321612881857,0.015269866342257427,0.0030604082610640303,0.0062190030073627596,0.01623649669661546,0.0760491570013469,0.009087919774425683,0.044694017083573984,0.01173968799127607,0.1619152539100615,0.005792669514932691,0.04399049109228481,0.05265938932404116,0.2625401753829459,0.10711570238792392,0.6885170787723454
0.010910745621329926,0.4750127247562072,0.2190162227025479,0.1048548867826928,0.04280130948590943,0.20039275697352288,0.019023353075369096,0.12247336555418464,0.2393292262983819,0.04964889079048854,0.08470238741288552,0.05789295297789383,0.1190896115203086,0.11325255683115634,0.005526961812377123,0.35378176164182334,0.02200182870983905,0.02016086527144504,0.01020518845591044,0.029224557408221614,0.06628938465275969,0.00841764501459439,0.10189442535615732,0.024057278455354054,0.14394251474082795,0.01382118088243045,0.11751230882862944,0.024205701658949957,0.273877383934679,0.10229116723356328,0.7339395587934304
0.08698921448750574,0.5065486823495962,0.3510140500135032,0.09726788677866392,0.040735541145065446,0.20962553962903233,0.03097547484063219,0.1632326861887277,0.22436500514497004,0.051565015211733456,0.0686216651826716,0.030386248373012407,0.19841242069140028,0.15114647414458476,0.01379171356146918,0.3917948514352941,0.0065538726213588685,0.04637081840534511,0.01638141948367258,0.01937618242146701,0.11989623751557225,0.013163190586831679,0.09272978105417565,0.03288152620482784,0.13911656768157632,0.02473541043230736,0.2842719205177131,0.10690476436306284,0.27043823479948936,0.19046921202358744,0.7879217740331653
0.2756286433184324,0.6542903842725086,0.8285615404651431,0.13975542471848015,0.03987182468016753,0.1564853904724831,0.03754115995453493,0.2384070625232124,0.2946113476572831,0.0954874222635352,0.07968900613514684,0.10200031306456452,0.4847295224173867,0.26313477882220926,0.04183554185370908,0.5991537476750513,0.08324354275582317,0.0485182736709938,0.029995115662988982,0.06516025106049596,0.13602478192338563,0.018856661179297216,0.16199253353511067,0.03541816882557863,0.15433946161570775,0.03542083108631309,0.32786100803058654,0.08560719017360188,0.2661684961240987,0.41422412491827354,0.8458612530645597
0.19897887553501648,0.6175719644514621,0.3520916601181168,0.17194332519017738,0.031394557251221235,0.19582459317921305,0.04282620751583334,0.22437817758834527,0.33697455146286287,0.20151069590022072,0.10129204793911128,0.21777712473027855,0.5734705155320576,0.20474594800626747,0.0319785505697647,0.43032352318793854,0.06302391471711273,0.04357633154462648,0.05047949725531396,0.09696960607138173,0.0911930697077736,0.01586994641698718,0.13596241051736757,0.012480401506827363,0.16584280529662357,0.057028611275079126,0.20245726203111847,0.0925754573285112,0.031034639876803136,0.6084205654779865,0.9080449696361339
0.36860281106265685,0.5949385810649724,1.0545944050937677,0.16979303222432363,0.04736880538747946,0.1798408689927854,0.05766887905415406,0.15762712901634368,0.15258092064836135,0.11724195599683182,0.10466051335413316,0.1365690177589617,0.6225295039207523,0.2789898246180083,0.09280395468452084,0.410435763641485,0.26839660174036567,0.16744760460871402,0.07964745051199473,0.05461950400941658,0.22171622935179436,0.01046071945099421,0.11524903261076676,0.01511584220076477,0.14669195372680197,0.04061433042742732,0.09654538025551439,0.2316817235116151,0.35018991433503494,0.43873431829027376,0.9678924784937105
0.38175418200959177,0.622085938808488,0.8730492596307414,0.14184721021018443,0.05507444322824566,0.1561647582816439,0.07399650769450208,0.15573107173931144,0.25496493698587613,0.10629838558417563,0.025115251376385237,0.25056304670613977,0.5789210216253512,0.4354111072742536,0.0862326064559724,0.34031714851093847,0.5677221776046627,0.27636475223075796,0.06744264482300621,0.07967858889731812,0.25808078635545084,0.030181661868414155,0.12302864551537956,0.00818350790572269,0.10994532518724574,0.14209791590657556,0.11539971392410275,0.3496212717155536,0.6109084134907233,0.3397937434167228,1.0390037466325306
0.2313629477969344,0.5989467306042923,3.2741682490150765,0.17223549150041767,0.07216600659760242,0.16065902756105388,0.04819959082794133,0.17143024349367722,0.3253620526795979,0.11071606398674293,0.05127011241302205,0.24443625959753804,0.5491761788255168,0.7588831252360649,0.14458673864897675,0.3477416436736684,1.2098510500976112,0.35445957047362414,0.07694861885578252,0.06975374855622046,0.7599062731306414,0.013429460727533156,0.1526942866978988,0.028491301487023248,0.1452407921524417,0.13043556481223692,0.12621813325488998,0.7978466184050517,0.5435905398892177,0.32210523108065403,1.1153094307021123
0.39213215973603127,0.6797834865478168,12.007108659377293,0.22610150092476317,0.05000428528646574,0.20405911214413153,0.01807524760933616,0.21117447415552784,0.6979536073606156,0.29140665676224475,0.14813623519171784,0.1687148101400773,0.807772745055424,0.9552144119062211,0.2086725575477565,0.6630949877591987,2.3354318522805118,0.35396431882699614,0.0331063203887029,0.16900599484178924,1.1292664519740023,0.037200580049220965,0.19260898216846672,0.2385344769816929,0.24392361693382125,0.37079279146970906,0.08755037845825496,0.7505590062579967,0.08715115372806177,0.32957227470082223,1.1971818637655258
0.3799419357172636,0.5799266407661372,7.623873581020938,0.17640044200523733,0.043483086519265995,0.24238491930395567,0.125288431683098,0.3073971360531719,0.7888791856731486,0.5963087528643213,0.17097900788728776,0.19005521525987673,0.6011317116594813,1.0400995625674485,0.2352032382000493,1.0886947387013155,2.846507475692682,0.43322272461269384,0.053952633458398576,0.2543331589833238,0.8375091537067735,0.02076483837509564,0.2685293014844494,0.17362599292569916,0.16527854409945827,0.488526635155533,0.03584798077870669,0.6264591217435784,0.13381527055007078,0.3246920345894928,1.2850184010432497
0.45289095497718174,0.10008470923338823,7.324534332232704,0.014464347581621273,0.3317772353855769,0.30343568163650053,0.11969983236914136,0.4139435192855613,0.2749677163628472,0.8108758958022892,0.28342976204164755,0.044273737115009655,0.9506686281731027,1.2580589479685602,0.21085749985228175,1.461981541404404,2.6306593759894814,0.9167220806767475,0.08585984474669138,0.430153353577316,0.7041800247768644,0.0478966604041244,0.5886483645069034,0.18725439015125664,0.1779363862649436,0.4437623435304241,0.08786286150690553,0.970947772751988,0.15708214143705385,0.29218794346197696,1.3695201902254341
0.8008325340764589,0.40033228793566367,5.386524702123594,0.047265661958857626,0.4602077937773765,0.2670863685562899,0.15723254521054375,0.5246984036842007,0.19890587950006844,0.8193223649442579,0.5499038524682348,0.1190532716884014,1.033471707061542,1.431765817793644,0.2038971158817024,1.2587550759199435,4.734077144130497,1.753835680288341,0.1290322968046015,0.5753918090258742,1.0515362616956552,0.05622406895355172,0.6622173527823305,0.4176682929656956,0.3013126556434099,0.6481147624156333,0.12270599397098948,1.1078382913158509,1.4628102654232769,0.4126470042616437,1.4698784905942934
0.9089671564217366,0.45783880193394494,3.773462567539685,0.053701116828105536,0.353752462084607,0.2768274199713138,0.056814832752486125,0.6725289681291602,0.3247727526877916,1.0112431494265728,0.8906676051627415,0.09549743130976035,0.8814352116228062,1.3077204384886094,0.22468098694986077,1.4129043738165596,4.528280015086184,2.717694124970275,0.47633034785120415,0.7262055606686243,1.0981945792492072,0.16987862782242255,1.7313553511712687,0.33371076185139914,0.6356865831812442,1.1448170962723847,0.1256736602621592,1.2160625008198205,1.9522764613126529,0.5163434692044225,1.5775064849710334
1.3889691585643091,0.9548897724286564,4.094625680591748,0.06394352763901974,0.6462813496471843,0.40809926651954814,0.14984716006761337,1.3335965062016004,0.7042445411291953,0.9466977903605692,0.5491726650286077,0.36917144244465255,0.9004081767916502,2.298733084369052,0.32728269523882964,2.013478333621342,3.1055391280757294,2.8203674243139694,0.9105778278598595,0.9605048023634564,1.009047637327446,0.21257213955908497,2.65643322862098,0.3013717929979089,1.1329158909027064,0.1886640179799395,0.22593518292965817,0.7838819561236059,1.285866117544226,0.45949495261855977,1.692911034461308
6.875694259045576,2.440371127047329,4.437031264634242,0.06431428786039065,1.1260194496144986,0.8069232539605774,0.11786220265421878,1.1794983045334313,1.1054918544414063,1.0861181023466262,0.6561079971677015,0.3914899877403665,1.047935233763422,2.743941266108145,0.35757166342617297,1.5866166130917603,2.8545358707059623,2.5426519055823382,1.0213294643202566,1.3016451777544709,1.269425642301064,0.29896204131304094,2.8212826356644647,0.3399315857750504,0.6948319640965297,0.2272109328376329,0.30609903667064053,1.0276346050331047,0.8112905797568787,0.3970803781468862,1.816629764228981
6.66132776057617,2.5372176209961905,2.9536818558392275,0.11166451384145348,0.7255575002242826,0.8195275355854597,0.148170474230373,0.6689817445188048,1.8051773274994685,2.3521138251200395,1.7148037359426789,0.536232051741072,0.9224294355435635,2.683750443934069,0.24375957897617825,1.2526398325979515,3.0670360789723654,2.1890896796121795,1.555160773696127,1.2847973927639367,1.5075629753720243,0.3372885956798692,2.8979735373782556,0.35060171819963887,1.4993200893070395,0.1967610019326252,0.9188200206021907,1.2427956445894643,1.497795528229792,0.25608279258595684,1.9492318639526551
3.39739590459312,2.9051130689490607,3.7758555634027937,0.12256552466344672,0.9820494624250568,2.1507767362883565,0.4143234613117385,0.8095610082619165,1.5073418729139956,1.7438722624763583,2.1130526339666464,0.4406566371262205,0.9360543580450864,2.96299431834275,0.26663075626326466,1.548154341504594,3.6047781343082854,2.490044569960427,1.2464959759800291,1.6990273284847208,1.4673777872983043,0.9407270519308392,3.279611430135788,1.4855044005497993,1.7521397737100604,0.9592033669780036,0.5442215192634859,1.4572009076384635,1.1354647831488098,0.21088407570743983,2.0913186379277984
2.52855375068158,3.681781725065584,4.606949836752796,0.14024435027240575,1.0449026617062307,3.2364169619177727,0.3014722037462973,0.9053419153775673,2.0693531296424164,1.1501586420836218,1.572684642134188,0.7714921475593843,1.111542535436563,3.0626739159755982,0.1152722813880905,1.3227123454116956,4.1687129298266346,4.24359715331798,0.6728716351409196,2.220702601277405,1.5724749251008547,1.4457288881613892,5.153523935065887,2.709166054398287,1.34131482443561,1.0696879562852954,0.8583109521885086,1.4760294779138172,7.0741333403526445,0.31618708611520996,2.243523728247219
9.510367423343146,2.179605627154723,2.626456394283964,0.1877760133358376,1.6328321861138753,1.0982448080759504,0.4608732931067375,1.1634964313426717,3.579444631632084,1.7334597185722511,1.6016566428305108,2.412036454255009,1.7255030257501183,3.154022877725669,0.1793174097868644,1.6543344214435007,5.40817386320641,6.53903665723465,0.6365661812445029,2.5030341304433525,1.5982643468990527,2.931342739789147,6.561846054928264,1.5653472338647254,1.2613964676852856,0.8826313148711374,0.5444037372526305,1.3110467474997969,18.60953175330952,0.3882667609471967,2.3897090876674634
